feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,label
-2.86630063166,-0.267440440122,-2.42800378596,-3.49456048677,0.871918600183,0.881505097597,3.81692062835,-3.9464056884,-0.101905589027,0.843183261387,0
-2.13907461999,-2.47090524158,-0.057151966308,-2.15013664048,-2.0442452466,-0.697775592703,2.53740011784,2.04694842667,0.855528935095,1.41395055161,0
-1.53720309778,1.55648701311,-2.59010356255,-1.40551036775,0.875863120844,-0.413089992133,0.491795314949,-1.17078576959,1.50245408552,1.83982388701,0
-1.72074006258,1.46445835421,-0.999263466088,-2.06717052774,0.0873446138502,-0.474120687365,-0.781175830754,0.306227481673,-2.25598749193,1.37354955753,0
-0.518427713128,-1.09654448154,-0.15781971147,1.13958614483,1.34373805038,0.0454497761209,1.39839685652,3.4833346636,0.85948960293,0.950258296173,0
-0.932542669921,-1.86374456425,2.08323431671,0.233085738554,-1.60183022885,0.306088962386,-0.735741316509,-3.8848111867,-0.928591832208,0.858664613734,0
-2.01429819951,-0.257067408396,0.758811814715,-1.67487220119,0.482303806446,0.533677274297,1.25342653679,-6.55378427831,-1.66475069843,1.94743119113,0
0.387972070244,-2.09297072785,1.09778864034,1.08312736047,-3.7924251934,-1.43566893617,-0.138475948899,-0.189919214616,2.60922190638,1.55883308605,0
-1.54523862047,0.376740590152,-0.780049628068,0.422561423444,-1.99843892061,-0.0770038497994,0.667688189684,-2.20509195821,-3.57013458727,1.25075424963,0
-2.22197295218,0.0383891609504,-0.573610313566,-1.78407282816,-0.510910477561,0.0179839555541,-1.39964145046,-2.41071366161,1.65003995011,0.538171127932,0
-2.59787785723,0.194825627489,1.49303215562,0.109859616537,-0.894170172493,-0.58601749083,-0.753171460118,-5.57498659311,-0.0416400450399,1.10830601629,0
-0.287655155659,-1.69068363267,-0.542965711501,-0.58616746163,2.34414024706,-0.265394542203,-1.18078020792,-1.02051950032,-0.982401619349,-0.125523220807,0
-0.591036087239,-0.435565208202,0.0846072734636,0.318155631709,-2.75025352877,1.49538533702,0.444105234429,1.9759404645,1.50742540373,1.51130426352,0
-0.0245384167271,-4.01628302931,-2.40308572847,-0.196885749093,-2.48734597269,0.127083626622,0.0140954374281,-1.80597168203,3.54923531594,2.7425824511,0
-0.38897397768,2.79101127197,-0.962806378656,1.41499354007,0.872501939128,1.60870234619,0.706370353162,-5.60216544746,-1.48950927297,-0.0551382025956,0
-0.313549875338,1.43014109907,0.120355489655,1.03715716641,-0.432112266851,0.331363890754,-2.80847729865,-3.43487620221,-0.913651668616,2.28884036495,0
-1.94736463692,-0.829688555018,-1.87696292685,0.356435155784,-1.22311770819,-1.06697915909,-1.11607807877,-12.1910922408,-2.53032042399,1.07510892743,0
-1.25510721129,-1.75343912405,-1.91199080169,-0.934579073062,-3.70649862434,-0.0790938854785,1.90552804217,-7.12867262669,1.27804865446,1.30471660564,0
-0.637363673961,0.591801465608,-1.12918931647,-1.819685967,1.67457185205,-1.85891594338,-0.896678041112,0.145752705084,-1.85474417873,-0.163653515896,0
-0.444110652838,-2.94081830364,2.50378629722,-0.81584103501,-1.69535236814,-0.234131342206,-0.655079113062,0.804384764519,-0.909544007782,0.0413839414612,0
-0.364602295435,-2.70024594287,-1.45055099743,0.263039076572,-1.20379210804,0.154197533588,1.28208696998,-1.56817063652,-3.07232509785,-0.0560162286884,0
-0.793932106627,-3.43701144833,0.525417904743,-0.22669052379,-2.02929715475,0.730075749918,1.47168887734,-0.0943101232703,2.20328747599,0.388470440639,0
-0.517646973,-0.274987210334,-1.84406820526,-2.16676009859,2.40946434393,0.601484172572,0.206463422506,0.166111596369,-0.67072101914,1.6933569756,0
-2.28369163477,-1.20628700595,-2.11061910295,0.519971562078,-0.34253871728,-0.259827886336,1.17976394708,-4.63306130091,-3.94230475663,1.80123807778,0
0.748263386088,1.10600961109,-0.146523356786,-1.87164795678,-2.57814581726,1.74530408549,0.642073703619,2.60596232525,-2.00200000247,0.952246560376,0
-2.13160878753,-1.61593895976,-1.30833095804,0.000162130232734,-0.543203808813,0.216901243537,-1.77172153326,-3.26670960298,-1.04505108462,0.67751787906,0
-1.31630835566,-4.91025315798,-2.93931432542,-0.277331465061,0.685012660842,0.0957429084025,5.14812715992,-0.949301502959,0.294630968706,0.0135951842353,0
-2.03969970543,-0.293571995414,-0.357388476112,1.9733665999,-2.7686482152,-0.549323049761,-0.138565590587,-2.95275980725,0.44861077447,1.1155204938,0
-1.29637231796,1.7786407423,-0.689004752182,2.44048171667,-0.39651678496,-0.415569212363,0.479414330284,-0.0947968265198,-1.7783414552,0.69573022782,0
-0.51713459208,1.95532365695,-0.735908692579,0.624002117266,0.400111224247,0.760155818879,-2.32510988944,-1.42799665904,-2.06490224694,-0.814470372285,0
-1.64928170486,1.04399939953,1.95660448973,-4.05148545447,-0.128746976335,0.0912093634307,-0.783573339594,-3.14390985133,-2.99433894786,1.73064505559,0
-0.359239853128,-0.793632694375,-2.03604247035,-0.430211991808,1.27429310823,0.240890159326,0.931186146077,-1.21323368495,1.08201970506,1.84363305706,0
-2.32718428031,-2.0990750347,-1.31899314896,-0.813604719675,-4.4695083042,-3.24267841996,1.20576780838,-6.64048481513,-2.16517130331,1.41029047626,0
-0.966031935947,-2.41184565623,0.778345793605,-0.181862646774,1.64870174736,-0.624619871132,0.239213441804,-2.54759624198,-1.00521093768,1.54586692864,0
-0.952000728068,0.526321359079,-3.14501135497,0.0624965496566,-0.86353725546,-0.542796328288,-0.584455078663,-4.03779362025,0.822710015704,0.823197001939,0
-0.622411242084,-0.631482300388,-0.609322057326,2.27911541437,1.06005645845,0.571985801848,1.8793541293,-9.53706516796,-0.534695273908,0.241173268102,0
-0.354810506415,-0.105910621326,-1.45125874429,0.0524214840212,0.785609418577,-1.4372859977,0.288065259019,-6.70589705991,3.32211597254,1.69755750242,0
-1.04703226702,0.179538835325,-0.957538106939,-0.656381844498,-0.268552341275,-0.456577611827,-2.10751565025,-5.65339194901,-2.61866035239,0.166732002321,0
-1.19599676636,0.416116769451,0.0865353868068,0.18524769521,-1.95353717382,0.0276735441836,0.832587519417,1.31446137598,-1.70426301177,3.19877894228,0
-0.0831150081919,-1.31364392245,2.21057970753,-1.06717907027,-0.549202614281,-1.61720477611,1.57906771598,-0.441826197112,-0.526850844909,0.553772216423,0
0.3662957738,0.335509987273,-2.08265329194,0.0877992109478,-3.58483779674,-0.264789856082,1.11792688705,-2.30226414632,-2.31924429423,1.54710527136,0
-0.544604636004,-1.32464227149,-0.423419693428,0.219570518918,0.566747734328,-0.921632048508,1.00821462683,0.915060745944,-1.74401327723,0.0109898508868,0
-2.40604770211,1.07252720351,1.87173973002,-1.69915645328,-1.90240037433,0.648088544333,2.72183214239,-0.260833989156,-0.899894994054,0.478264004949,0
-0.494284366287,-2.9798925487,-3.8043878189,-0.506299108159,-4.63406162283,-0.319121290312,0.885500739266,2.81083480889,-4.11277665407,0.456802128066,0
-1.56274146909,0.687384522203,-1.11728656686,-1.16918548727,-1.91608411464,-1.65398746371,2.51293624996,-6.32783529561,-0.786770017853,0.431118202531,0
1.30652550273,-1.15527067196,-0.627878590705,2.33065081325,-3.17999774247,1.54634803219,-0.778620024819,-2.92400222318,1.98211641155,-0.380510865632,0
0.339910024525,-0.093905287149,-0.413598628623,-0.651810255528,-0.498007701954,-1.51496578679,-0.322332100732,-3.77788825003,-2.22226569923,2.13545504748,0
-2.18226419681,-1.55176902618,0.0686351019733,0.676025527774,-3.18157085239,0.0625952341079,1.96681755279,-4.668728136,-0.424416665051,1.49432678189,0
-1.97594628134,-1.30654523796,-1.90264080031,3.2557941321,-1.53472496601,-0.968267627826,-0.113371516863,-0.864487904817,3.75957715183,0.232554047822,0
-1.01238289151,-0.748032142521,0.552935714615,0.490548328705,-1.69259566366,-0.114793227761,0.089904474669,-3.78812950153,-0.968784748504,-0.931521463822,0
-0.45597910851,0.189752115003,-0.0605718375806,0.104640184021,0.0973377912255,0.422722203505,2.54818660816,-1.86275997727,-3.06667366025,1.41295423419,0
1.42726310128,-5.02027849102,-0.258972927416,0.52962110825,1.27609276321,-0.780189765478,-0.572923289021,-4.72042702254,-3.96033892662,0.741169937469,0
-2.27011643126,0.690673676594,-1.88200179036,-1.73605774682,-2.14369342866,0.76050958022,-0.0579673516673,-2.38881951589,-4.25835855493,1.37650237649,0
-1.62527567792,-1.70746614729,-1.92783981244,1.81397291837,-1.57710209285,1.34617204125,-3.77357146921,-1.08613126695,-1.89476650729,1.57869545798,0
-0.139493512941,-0.573265455173,1.89822592919,-2.095161329,-1.27754316734,-0.534230806936,-0.00334747634516,-4.91245664819,0.429186041911,1.96185514084,0
-1.69678972906,-2.08700848463,-0.550656489673,-0.864826965697,-2.04899416653,-0.645833406983,0.640907338193,-1.63825323928,-0.798116212013,2.89585090887,0
-0.0305538094326,-1.05427819556,-1.23945929409,-1.45000759747,-3.21517487518,1.03265367741,0.0404451693301,-2.95744805382,-1.09869901585,0.477501792816,0
-1.02298000522,-2.12959432869,-0.0769245796352,-0.752480721517,0.987057755282,0.695292899345,0.131598405916,3.55506987,-0.452422306141,0.861079986786,0
0.647102780662,-1.17949209491,-1.85258276161,1.10591373966,-1.39024483318,0.991065376646,0.348913207884,0.870934092342,-4.64618657918,1.16813003621,0
-1.04048079522,-0.9967319104,-0.48934464089,-1.69142473914,-1.82705802915,1.20717479192,-0.497337280804,-3.27947166669,-2.6785768222,0.843080437641,0
-0.978530344711,-0.432040841119,0.0970559484096,-2.58878134112,0.184869001235,-0.736330022466,-0.798153670141,-0.424590931238,-0.310770544008,2.1298616489,0
-1.02627861506,-2.8220943186,1.47530642278,-0.104318934227,-1.98682456015,1.2463321525,2.54496309515,-2.53803864997,-0.838915485395,0.49335358043,0
-3.42010456023,-1.57305214279,-2.50542923514,3.25616201479,-2.04733466744,0.226448136782,0.791385263281,-3.51181812662,-0.351929372468,0.464141823932,0
-0.758901439848,-1.50027311776,-3.07543811607,-0.650396456686,-2.02292367343,-1.34552409096,-0.39915587981,-1.40917152186,-2.90103416808,0.871682691471,0
-2.86976834679,3.48724038793,1.04207948805,-0.868996701959,-3.04712356197,-1.0893157566,-0.434079149916,-5.52710612633,-0.935130136764,0.254269087922,0
-2.69012729238,-0.215881915095,2.0561977805,2.12421149175,1.73385358436,0.967790125382,-0.604262376543,-1.58644628573,1.01629945135,0.609257680315,0
-0.735683861019,0.426042115032,-1.12549710122,1.2929042276,0.711466103606,1.09072576796,-0.217805491235,-5.30793329173,1.30509380559,0.423963732599,0
-1.21945964757,-1.55890504312,-2.92793141802,-1.65500076135,-2.99782924829,0.295645802377,3.56131226222,-0.401798765101,-0.110965581477,1.1617084657,0
-1.73012839992,-4.1064385525,-0.0532720101554,0.221085474022,1.73516009007,-1.01610880945,-1.22488346418,-0.776743699388,1.92095575943,0.543607041947,0
-0.439537863681,-0.844636293525,2.05829095088,-1.5208694862,-1.72652945562,-0.457078432323,0.549755271082,-3.45535525595,-2.21861873594,0.191298074985,0
0.17220782785,1.08253908825,-2.60258005666,-0.938680262675,-1.34455821603,1.02471788329,3.16898068162,-3.51556558966,-5.14892373158,-0.266342472228,0
-0.463104550883,-0.841466407525,2.20320959538,1.17825891668,0.427698222759,-1.60116500113,0.325823683175,-4.42016329524,0.752382489219,0.966572979434,0
0.950125491191,-3.18647858985,0.0732352609946,-2.92310634897,-2.88692161728,-0.0155045503906,1.67020627667,-5.00046321703,-1.14108939998,1.26864321014,0
-2.3413146283,-0.204292587069,-3.22950497829,-0.27642909127,-1.1750576736,0.624207572012,0.140785251917,-4.36452220131,-0.919937730043,-0.067844081258,0
-1.0008208319,-0.461000110994,-0.195883560618,4.80642953586,-0.0914534331738,2.04110831122,2.51306524225,0.985419572582,-5.18640719777,2.1052937958,0
-1.02660221079,-2.11269590139,-0.976504942506,-1.79281284787,-0.0464064569636,1.4351177878,1.01506919317,0.102174002105,0.195344560646,1.78609652596,0
0.33056281811,2.40492499008,1.08954962232,2.20230690217,-1.05096948942,0.822902280354,0.171679858648,-3.63923788073,-0.0621828213195,1.09140475536,0
-1.92480729278,-2.15435357035,1.55613758227,0.691290282163,0.327767602745,-1.70289243666,1.57316073687,-3.21738520632,-4.21443358958,1.09971165769,0
1.09838883292,1.73384844916,0.183585354419,-1.37619673426,-1.43513811374,-1.18749091555,0.564204957205,-2.31311164094,-1.68916693756,0.452142664408,0
-1.06028784308,-2.11590200245,0.88059599634,-0.403388184451,-3.26511286709,-0.541261095825,1.66175315205,-1.88160264277,-1.20915513048,-0.581937996515,0
-0.260328887478,-1.27494330388,-1.63911338986,-2.02496210907,1.63246905476,-0.777245121187,-1.06515054605,-9.37877803554,0.579614417216,0.930425711132,0
-1.88874674766,-1.59263701829,1.52142185038,-2.7255110209,-1.09392669535,-1.25020641889,0.629016099548,-3.75493503549,-0.61518188102,2.16898195608,0
-1.20131670743,-0.899320015762,-1.12752402701,0.488290925446,-1.41431395015,0.0500495778266,-0.0352442776169,-2.25981737211,-1.27597650399,0.274932893696,0
